Sample,Proj.Plate,Plate #,PlateSamp,Cell,Note,Seq_PN,Seq_SID,Seq_Full_ID
1506,BZea-2023-16,16,66,B9,Mesa-JSG-RMM-LCL-473_P3_P1_P3_P1.2.1.1,16,1506,PN16_SID1506
1507,BZea-2023-16,16,67,C9,Mesa-JSG-RMM-LCL-473_P3_P1_P4_P1.2.1.1,16,1507,PN16_SID1507
1508,BZea-2023-16,16,68,D9,Mesa-JSG-RMM-LCL-473_P3_P1_P5_P1.2.1.1,16,1508,PN16_SID1508
1509,BZea-2023-16,16,69,E9,Mesa-CIM11365_P2_P2_P2_P1.1.1.1,16,1509,PN16_SID1509
1510,BZea-2023-16,16,70,F9,Mesa-CIM11365_P2_P2_P2_P1.2.1.1,16,1510,PN16_SID1510
1511,BZea-2023-16,16,71,G9,Mesa-CIM11365_P2_P2_P3_P1.1.1.1,16,1511,PN16_SID1511
1512,BZea-2023-16,16,72,H9,Mesa-CIM11365_P2_P2_P3_P1.2.1.1,16,1512,PN16_SID1512
1513,BZea-2023-16,16,73,A10,Mesa-CIM11365_P2_P2_P4_P1.1.1.1,16,1513,PN16_SID1513
1514,BZea-2023-16,16,74,B10,Mesa-CIM11365_P2_P2_P4_P1.2.1.1,16,1514,PN16_SID1514
1515,BZea-2023-16,16,75,C10,Mesa-CIM11365_P2_P2_P5_P1.2.1.1,16,1515,PN16_SID1515
1516,BZea-2023-16,16,76,D10,Mesa-CIM11365_P4_P2_P1_P1.1.1.1,16,1516,PN16_SID1516
1517,BZea-2023-16,16,77,E10,Mesa-CIM11365_P4_P2_P1_P1.2.1.1,16,1517,PN16_SID1517
1518,BZea-2023-16,16,78,F10,Mesa-CIM11365_P4_P2_P2_P1.1.1.1,16,1518,PN16_SID1518
1519,BZea-2023-16,16,79,G10,Mesa-CIM11365_P4_P2_P2_P1.2.1.1,16,1519,PN16_SID1519
1520,BZea-2023-16,16,80,H10,Mesa-CIM11365_P4_P2_P3_P1.1.1.1,16,1520,PN16_SID1520
1521,BZea-2023-16,16,81,A11,Mesa-CIM11365_P4_P2_P3_P1.2.1.1,16,1521,PN16_SID1521
1522,BZea-2023-16,16,82,B11,Mesa-JSG-Y-RMM-447_P4_P1_P2_P1.1.1.1,16,1522,PN16_SID1522
1523,BZea-2023-16,16,83,C11,Mesa-JSG-Y-RMM-447_P4_P1_P2_P1.2.1.1,16,1523,PN16_SID1523
1524,BZea-2023-16,16,84,D11,Mesa-JSG-Y-RMM-447_P4_P1_P3_P1.1.1.1,16,1524,PN16_SID1524
1525,BZea-2023-16,16,85,E11,Mesa-JSG-Y-RMM-447_P4_P1_P3_P1.2.1.1,16,1525,PN16_SID1525
1526,BZea-2023-16,16,86,F11,Mesa-JSG-Y-RMM-447_P4_P1_P4_P1.1.1.1,16,1526,PN16_SID1526
1527,BZea-2023-16,16,87,G11,Mesa-JSG-Y-RMM-447_P4_P1_P4_P1.2.1.1,16,1527,PN16_SID1527
1528,BZea-2023-16,16,88,H11,Mesa-JSG-Y-RMM-447_P4_P1_P5_P1.1.1.1,16,1528,PN16_SID1528
1529,BZea-2023-16,16,89,A12,Mesa-JSG-Y-RMM-447_P4_P1_P5_P1.2.1.1,16,1529,PN16_SID1529
1530,BZea-2023-16,16,90,B12,Mesa-JSG-Y-RMM-450_P2_P1_P1_P1.2.1.1,16,1530,PN16_SID1530
1531,BZea-2023-16,16,91,C12,Mesa-JSG-Y-RMM-450_P2_P1_P2_P1.2.1.1,16,1531,PN16_SID1531
1532,BZea-2023-16,16,92,D12,Mesa-JSG-Y-RMM-450_P2_P1_P2_P1.3.1.1,16,1532,PN16_SID1532
1533,BZea-2023-16,16,93,E12,Mesa-JSG-Y-RMM-450_P2_P1_P3_P1.2.1.1,16,1533,PN16_SID1533
1534,BZea-2023-16,16,94,F12,Mesa-JSG-Y-RMM-450_P2_P1_P4_P1.1.1.1,16,1534,PN16_SID1534
1535,BZea-2023-16,16,95,G12,Mesa-JSG-Y-RMM-450_P2_P1_P5_P1.2.1.1,16,1535,PN16_SID1535
1536,BZea-2023-16,16,96,H12,Mesa-JSG-465_P1_P1_P1_P1.3.1.1,16,1536,PN16_SID1536
1537,BZea-2023-17,17,1,A1,Mesa-JSG-Y-RMM-444_P2_P1_P3_P2.3.1.1,17,1537,PN17_SID1537
1538,BZea-2023-17,17,2,B1,Mesa-JSG-465_P1_P1_P2_P1.1.1.1,17,1538,PN17_SID1538
1539,BZea-2023-17,17,3,C1,Mesa-JSG-465_P1_P1_P2_P1.2.1.1,17,1539,PN17_SID1539
1540,BZea-2023-17,17,4,D1,Mesa-JSG-465_P1_P1_P2_P2.1.1.1,17,1540,PN17_SID1540
1541,BZea-2023-17,17,5,E1,Mesa-JSG-465_P1_P1_P3_P1.2.1.1,17,1541,PN17_SID1541
1542,BZea-2023-17,17,6,F1,Mesa-JSG-465_P1_P1_P3_P2.1.1.1,17,1542,PN17_SID1542
1543,BZea-2023-17,17,7,G1,Mesa-JSG-465_P1_P1_P3_P2.2.1.1,17,1543,PN17_SID1543
1544,BZea-2023-17,17,8,H1,Mesa-JSG-465_P1_P1_P4_P1.2.1.1,17,1544,PN17_SID1544
1545,BZea-2023-17,17,9,A2,Mesa-JSG-465_P1_P1_P5_P1.1.1.1,17,1545,PN17_SID1545
1546,BZea-2023-17,17,10,B2,Mesa-JSG-465_P1_P1_P5_P1.2.1.1,17,1546,PN17_SID1546
1547,BZea-2023-17,17,11,C2,Mesa-JSG-427_P2_P1_P1_P1.1.1.1,17,1547,PN17_SID1547
1548,BZea-2023-17,17,12,D2,Mesa-JSG-427_P2_P1_P1_P1.2.1.1,17,1548,PN17_SID1548
1549,BZea-2023-17,17,13,E2,Mesa-JSG-427_P2_P1_P1_P2.1.1.1,17,1549,PN17_SID1549
1550,BZea-2023-17,17,14,F2,Mesa-JSG-427_P2_P1_P1_P2.2.1.1,17,1550,PN17_SID1550
1551,BZea-2023-17,17,15,G2,Mesa-JSG-427_P2_P1_P2_P1.1.1.1,17,1551,PN17_SID1551
1552,BZea-2023-17,17,16,H2,Mesa-JSG-427_P2_P1_P2_P1.2.1.1,17,1552,PN17_SID1552
1553,BZea-2023-17,17,17,A3,Mesa-JSG-427_P2_P1_P3_P1.1.1.1,17,1553,PN17_SID1553
1554,BZea-2023-17,17,18,B3,Mesa-JSG-427_P2_P1_P3_P1.2.1.1,17,1554,PN17_SID1554
1555,BZea-2023-17,17,19,C3,Mesa-JSG-427_P2_P1_P3_P2.2.1.1,17,1555,PN17_SID1555
1556,BZea-2023-17,17,20,D3,Mesa-JSG-427_P2_P1_P4_P1.1.1.1,17,1556,PN17_SID1556
1557,BZea-2023-17,17,21,E3,Mesa-JSG-427_P2_P1_P4_P1.2.1.1,17,1557,PN17_SID1557
1558,BZea-2023-17,17,22,F3,Mesa-JSG-427_P2_P1_P4_P2.1.1.1,17,1558,PN17_SID1558
1559,BZea-2023-17,17,23,G3,Mesa-JSG-427_P2_P1_P4_P2.2.1.1,17,1559,PN17_SID1559
1560,BZea-2023-17,17,24,H3,Mesa-JSG-RMM-LCL-536_P1_P1_P1_P1.1.1.1,17,1560,PN17_SID1560
1561,BZea-2023-17,17,25,A4,Mesa-JSG-RMM-LCL-536_P1_P1_P1_P1.2.1.1,17,1561,PN17_SID1561
1562,BZea-2023-17,17,26,B4,Mesa-JSG-RMM-LCL-536_P1_P1_P1_P2.2.1.1,17,1562,PN17_SID1562
1563,BZea-2023-17,17,27,C4,Mesa-JSG-RMM-LCL-536_P1_P1_P2_P1.1.1.1,17,1563,PN17_SID1563
1564,BZea-2023-17,17,28,D4,Mesa-JSG-RMM-LCL-536_P1_P1_P2_P1.2.1.1,17,1564,PN17_SID1564
1565,BZea-2023-17,17,29,E4,Mesa-JSG-RMM-LCL-536_P1_P1_P2_P2.1.1.1,17,1565,PN17_SID1565
1566,BZea-2023-17,17,30,F4,Mesa-JSG-RMM-LCL-536_P1_P1_P2_P2.2.1.1,17,1566,PN17_SID1566
1567,BZea-2023-17,17,31,G4,Mesa-JSG-RMM-LCL-536_P1_P1_P3_P1.2.1.1,17,1567,PN17_SID1567
1568,BZea-2023-17,17,32,H4,Mesa-JSG-RMM-LCL-536_P1_P1_P3_P2.1.1.1,17,1568,PN17_SID1568
1569,BZea-2023-17,17,33,A5,Mesa-JSG-RMM-LCL-536_P1_P1_P3_P2.2.1.1,17,1569,PN17_SID1569
1570,BZea-2023-17,17,34,B5,Mesa-JSG-RMM-LCL-536_P1_P1_P4_P1.1.1.1,17,1570,PN17_SID1570
1571,BZea-2023-17,17,35,C5,Mesa-JSG-RMM-LCL-536_P1_P1_P4_P2.2.1.1,17,1571,PN17_SID1571
1572,BZea-2023-17,17,36,D5,Mesa-JSG-LCL-565_P2_P1_P1_P1.2.1.1,17,1572,PN17_SID1572
1573,BZea-2023-17,17,37,E5,Mesa-JSG-LCL-565_P2_P1_P2_P1.2.1.1,17,1573,PN17_SID1573
1574,BZea-2023-17,17,38,F5,Mesa-JSG-Y-RMM-444_P2_P1_P1_P2.2.1.1,17,1574,PN17_SID1574
1575,BZea-2023-17,17,39,G5,Mesa-JSG-LCL-565_P2_P1_P2_P2.2.1.1,17,1575,PN17_SID1575
1576,BZea-2023-17,17,40,H5,Mesa-JSG-LCL-565_P2_P1_P2_P2.3.1.1,17,1576,PN17_SID1576
1577,BZea-2023-17,17,41,A6,Mesa-JSG-LCL-565_P2_P1_P4_P1.1.1.1,17,1577,PN17_SID1577
1578,BZea-2023-17,17,42,B6,Mesa-JSG-LCL-565_P2_P1_P4_P2.1.1.1,17,1578,PN17_SID1578
1579,BZea-2023-17,17,43,C6,Mesa-JSG-LCL-565_P2_P1_P4_P2.2.1.1,17,1579,PN17_SID1579
1580,BZea-2023-17,17,44,D6,Mesa-JSG-LCL-565_P2_P1_P5_P1.1.1.1,17,1580,PN17_SID1580
1581,BZea-2023-17,17,45,E6,Mesa-JSG-LCL-565_P2_P1_P5_P1.2.1.1,17,1581,PN17_SID1581
1582,BZea-2023-17,17,46,F6,Mesa-JSG-LCL-565_P2_P1_P5_P2.1.1.1,17,1582,PN17_SID1582
1583,BZea-2023-17,17,47,G6,Mesa-JSG-LCL-JGRF-586_P1_P2_P2_P1.1.1.1,17,1583,PN17_SID1583
1584,BZea-2023-17,17,48,H6,Mesa-JSG-LCL-JGRF-586_P1_P2_P2_P1.2.1.1,17,1584,PN17_SID1584
1585,BZea-2023-17,17,49,A7,Mesa-JSG-LCL-JGRF-586_P1_P2_P2_P2.1.1.1,17,1585,PN17_SID1585
1586,BZea-2023-17,17,50,B7,Mesa-JSG-LCL-JGRF-586_P1_P2_P2_P2.2.1.1,17,1586,PN17_SID1586
1587,BZea-2023-17,17,51,C7,Mesa-JSG-LCL-JGRF-586_P1_P2_P4_P1.2.1.1,17,1587,PN17_SID1587
1588,BZea-2023-17,17,52,D7,Mesa-JSG-LCL-JGRF-586_P1_P2_P5_P1.1.1.1,17,1588,PN17_SID1588
1589,BZea-2023-17,17,53,E7,Mesa-JSG-LCL-JGRF-586_P1_P2_P5_P2.1.1.1,17,1589,PN17_SID1589
1590,BZea-2023-17,17,54,F7,Mesa-JSG-LCL-JGRF-586_P1_P2_P5_P2.2.1.1,17,1590,PN17_SID1590
1591,BZea-2023-17,17,55,G7,Mesa-JSG-Y-RMM-438_P1_P1_P1_P2.1.1.1,17,1591,PN17_SID1591
1592,BZea-2023-17,17,56,H7,Mesa-JSG-Y-RMM-438_P1_P1_P1_P2.3.1.1,17,1592,PN17_SID1592
1593,BZea-2023-17,17,57,A8,Mesa-JSG-Y-RMM-438_P1_P1_P2_P1.1.1.1,17,1593,PN17_SID1593
1594,BZea-2023-17,17,58,B8,Mesa-JSG-Y-RMM-438_P1_P1_P2_P1.2.1.1,17,1594,PN17_SID1594
1595,BZea-2023-17,17,59,C8,Mesa-JSG-Y-RMM-438_P1_P1_P2_P2.1.1.1,17,1595,PN17_SID1595
1596,BZea-2023-17,17,60,D8,Mesa-JSG-Y-RMM-438_P1_P1_P3_P1.2.1.1,17,1596,PN17_SID1596
1597,BZea-2023-17,17,61,E8,Mesa-JSG-Y-RMM-438_P1_P1_P4_P1.1.1.1,17,1597,PN17_SID1597
1598,BZea-2023-17,17,62,F8,Mesa-JSG-Y-RMM-438_P1_P1_P4_P1.3.1.1,17,1598,PN17_SID1598
1599,BZea-2023-17,17,63,G8,Mesa-JSG-Y-RMM-438_P1_P1_P4_P2.1.1.1,17,1599,PN17_SID1599
1600,BZea-2023-17,17,64,H8,Mesa-JSG-Y-RMM-438_P1_P1_P4_P2.2.1.1,17,1600,PN17_SID1600
1601,BZea-2023-17,17,65,A9,Mesa-JSG-Y-RMM-438_P1_P1_P5_P2.1.1.1,17,1601,PN17_SID1601
1602,BZea-2023-17,17,66,B9,Mesa-JSG-Y-RMM-440_P3_P1_P1_P1.3.1.1,17,1602,PN17_SID1602
1603,BZea-2023-17,17,67,C9,Mesa-JSG-Y-RMM-440_P3_P1_P2_P1.2.1.1,17,1603,PN17_SID1603
1604,BZea-2023-17,17,68,D9,Mesa-JSG-Y-RMM-440_P3_P1_P3_P1.1.1.1,17,1604,PN17_SID1604
1605,BZea-2023-17,17,69,E9,Mesa-JSG-Y-RMM-440_P3_P1_P3_P1.3.1.1,17,1605,PN17_SID1605
1606,BZea-2023-17,17,70,F9,Mesa-JSG-Y-RMM-440_P3_P1_P4_P1.1.1.1,17,1606,PN17_SID1606
1607,BZea-2023-17,17,71,G9,Mesa-JSG-Y-RMM-440_P3_P1_P4_P1.2.1.1,17,1607,PN17_SID1607
1608,BZea-2023-17,17,72,H9,Mesa-JSG-Y-RMM-440_P1_P1_P1_P1.3.1.1,17,1608,PN17_SID1608
1609,BZea-2023-17,17,73,A10,Mesa-JSG-Y-RMM-440_P1_P1_P2_P1.1.1.1,17,1609,PN17_SID1609
1610,BZea-2023-17,17,74,B10,Mesa-JSG-Y-RMM-440_P1_P1_P2_P1.2.1.1,17,1610,PN17_SID1610
1611,BZea-2023-17,17,75,C10,Mesa-JSG-Y-RMM-440_P1_P1_P3_P1.1.1.1,17,1611,PN17_SID1611
1612,BZea-2023-17,17,76,D10,Mesa-JSG-Y-RMM-440_P1_P1_P3_P1.2.1.1,17,1612,PN17_SID1612
1613,BZea-2023-17,17,77,E10,Mesa-JSG-Y-RMM-440_P1_P1_P4_P1.1.1.1,17,1613,PN17_SID1613
1614,BZea-2023-17,17,78,F10,Mesa-JSG-Y-RMM-440_P1_P1_P5_P1.1.1.1,17,1614,PN17_SID1614
1615,BZea-2023-17,17,79,G10,Mesa-JSG-Y-RMM-440_P1_P1_P5_P1.2.1.1,17,1615,PN17_SID1615
1616,BZea-2023-17,17,80,H10,Mesa-JSG-Y-RMM-444_P2_P1_P1_P1.1.1.1,17,1616,PN17_SID1616
1617,BZea-2023-17,17,81,A11,Mesa-JSG-Y-RMM-444_P2_P1_P1_P1.2.1.1,17,1617,PN17_SID1617
1618,BZea-2023-17,17,82,B11,Mesa-JSG-Y-RMM-444_P2_P1_P1_P2.1.1.1,17,1618,PN17_SID1618
1619,BZea-2023-17,17,83,C11,Mesa-JSG-Y-RMM-444_P2_P1_P1_P2.3.1.1,17,1619,PN17_SID1619
1620,BZea-2023-17,17,84,D11,Mesa-JSG-Y-RMM-444_P2_P1_P2_P1.1.1.1,17,1620,PN17_SID1620
1621,BZea-2023-17,17,85,E11,Mesa-JSG-Y-RMM-444_P2_P1_P2_P2.1.1.1,17,1621,PN17_SID1621
1622,BZea-2023-17,17,86,F11,Mesa-JSG-Y-RMM-444_P2_P1_P2_P2.3.1.1,17,1622,PN17_SID1622
1623,BZea-2023-17,17,87,G11,Mesa-JSG-Y-RMM-444_P2_P1_P3_P1.1.1.1,17,1623,PN17_SID1623
1624,BZea-2023-17,17,88,H11,Mesa-JSG-Y-RMM-444_P2_P1_P3_P2.2.1.1,17,1624,PN17_SID1624
1625,BZea-2023-17,17,89,A12,Mesa-JSG-Y-RMM-444_P2_P1_P4_P1.1.1.1,17,1625,PN17_SID1625
1626,BZea-2023-17,17,90,B12,Mesa-JSG-426_P2_P2_P2_P1.1.1.1,17,1626,PN17_SID1626
1627,BZea-2023-17,17,91,C12,Mesa-JSG-426_P2_P2_P5_P1.2.1.1,17,1627,PN17_SID1627
1628,BZea-2023-17,17,92,D12,Mesa-JSG-426_P1_P2_P1_P2.2.1.1,17,1628,PN17_SID1628
1629,BZea-2023-17,17,93,E12,Mesa-JSG-426_P1_P2_P5_P1.1.1.1,17,1629,PN17_SID1629
1630,BZea-2023-17,17,94,F12,Mesa-JSG-426_P1_P2_P3_P2.1.1.1,17,1630,PN17_SID1630
1631,BZea-2023-17,17,95,G12,Mesa-JSG-426_P1_P2_P3_P2.2.1.1,17,1631,PN17_SID1631
1632,BZea-2023-17,17,96,H12,Mesa-JSG-426_P1_P2_P5_P2.2.1.1,17,1632,PN17_SID1632
1633,BZea-2023-18,18,1,A1,Mesa-JSG-LCL-566_P2_P1_P1_P1.4.1.1,18,1633,PN18_SID1633
1634,BZea-2023-18,18,2,B1,Mesa-JSG-LCL-566_P2_P1_P2_P2.4.1.1,18,1634,PN18_SID1634
1635,BZea-2023-18,18,3,C1,Mesa-JSG-LCL-566_P2_P4_P1_P2.4.1.1,18,1635,PN18_SID1635
1636,BZea-2023-18,18,4,D1,Mesa-JACV-T-018_P2_P5_P1_P2.4.1.1,18,1636,PN18_SID1636
1637,BZea-2023-18,18,5,E1,Chal-JSG-JMHC-626_P4_P2_P1_P1.4.1.1,18,1637,PN18_SID1637
1638,BZea-2023-18,18,6,F1,Chal-JSG-JMHC-629_P4_P2_P1_P2.3.1.1,18,1638,PN18_SID1638
1639,BZea-2023-18,18,7,G1,Chal-CIM27215 (CIM-1)_P2_P3_P1_P2.3.1.1,18,1639,PN18_SID1639
1640,BZea-2023-18,18,8,H1,Chal-CIM27215 (CIM-1)_P2_P5_P1_P1.4.1.1,18,1640,PN18_SID1640
1641,BZea-2023-18,18,9,A2,Chal-JSG-JMHC-637_P1_P2_P1_P1.4.1.1,18,1641,PN18_SID1641
1642,BZea-2023-18,18,10,B2,Chal-JSG-JMHC-637_P1_P3_P1_P2.4.1.1,18,1642,PN18_SID1642
1643,BZea-2023-18,18,11,C2,Purple Check,18,1643,PN18_SID1643
1644,BZea-2023-18,18,12,D2,Chal-JSG_Y_RMM-463_P2_P5_P2_P2.3.1.1,18,1644,PN18_SID1644
1645,BZea-2023-18,18,13,E2,Chal-JSG-LCL-559_P2_P1_P1_P2.3.1.1,18,1645,PN18_SID1645
1646,BZea-2023-18,18,14,F2,Chal-JSG-LCL-559_P2_P1_P2_P1.4.1.1,18,1646,PN18_SID1646
1647,BZea-2023-18,18,15,G2,Chal-JSG-LCL-559_P2_P2_P2_P1.4.1.1,18,1647,PN18_SID1647
1648,BZea-2023-18,18,16,H2,,18,1648,PN18_SID1648
1649,BZea-2023-18,18,17,A3,,18,1649,PN18_SID1649
1650,BZea-2023-18,18,18,B3,,18,1650,PN18_SID1650
1651,BZea-2023-18,18,19,C3,,18,1651,PN18_SID1651
1652,BZea-2023-18,18,20,D3,,18,1652,PN18_SID1652
1653,BZea-2023-18,18,21,E3,,18,1653,PN18_SID1653
1654,BZea-2023-18,18,22,F3,,18,1654,PN18_SID1654
1655,BZea-2023-18,18,23,G3,,18,1655,PN18_SID1655
1656,BZea-2023-18,18,24,H3,,18,1656,PN18_SID1656
1657,BZea-2023-18,18,25,A4,,18,1657,PN18_SID1657
1658,BZea-2023-18,18,26,B4,,18,1658,PN18_SID1658
1659,BZea-2023-18,18,27,C4,,18,1659,PN18_SID1659
1660,BZea-2023-18,18,28,D4,,18,1660,PN18_SID1660
1661,BZea-2023-18,18,29,E4,,18,1661,PN18_SID1661
1662,BZea-2023-18,18,30,F4,,18,1662,PN18_SID1662
1663,BZea-2023-18,18,31,G4,,18,1663,PN18_SID1663
1664,BZea-2023-18,18,32,H4,,18,1664,PN18_SID1664
1665,BZea-2023-18,18,33,A5,,18,1665,PN18_SID1665
1666,BZea-2023-18,18,34,B5,,18,1666,PN18_SID1666
1667,BZea-2023-18,18,35,C5,,18,1667,PN18_SID1667
1668,BZea-2023-18,18,36,D5,,18,1668,PN18_SID1668
1669,BZea-2023-18,18,37,E5,,18,1669,PN18_SID1669
1670,BZea-2023-18,18,38,F5,,18,1670,PN18_SID1670
1671,BZea-2023-18,18,39,G5,,18,1671,PN18_SID1671
1672,BZea-2023-18,18,40,H5,,18,1672,PN18_SID1672
1673,BZea-2023-18,18,41,A6,,18,1673,PN18_SID1673
1674,BZea-2023-18,18,42,B6,,18,1674,PN18_SID1674
1675,BZea-2023-18,18,43,C6,,18,1675,PN18_SID1675
1676,BZea-2023-18,18,44,D6,,18,1676,PN18_SID1676
1677,BZea-2023-18,18,45,E6,,18,1677,PN18_SID1677
1678,BZea-2023-18,18,46,F6,,18,1678,PN18_SID1678
1679,BZea-2023-18,18,47,G6,,18,1679,PN18_SID1679
1680,BZea-2023-18,18,48,H6,,18,1680,PN18_SID1680
1681,BZea-2023-18,18,49,A7,,18,1681,PN18_SID1681
1682,BZea-2023-18,18,50,B7,,18,1682,PN18_SID1682
1683,BZea-2023-18,18,51,C7,,18,1683,PN18_SID1683
1684,BZea-2023-18,18,52,D7,,18,1684,PN18_SID1684
1685,BZea-2023-18,18,53,E7,,18,1685,PN18_SID1685
1686,BZea-2023-18,18,54,F7,,18,1686,PN18_SID1686
1687,BZea-2023-18,18,55,G7,,18,1687,PN18_SID1687
1688,BZea-2023-18,18,56,H7,,18,1688,PN18_SID1688
1689,BZea-2023-18,18,57,A8,,18,1689,PN18_SID1689
1690,BZea-2023-18,18,58,B8,,18,1690,PN18_SID1690
1691,BZea-2023-18,18,59,C8,,18,1691,PN18_SID1691
1692,BZea-2023-18,18,60,D8,,18,1692,PN18_SID1692
1693,BZea-2023-18,18,61,E8,,18,1693,PN18_SID1693
1694,BZea-2023-18,18,62,F8,,18,1694,PN18_SID1694
1695,BZea-2023-18,18,63,G8,,18,1695,PN18_SID1695
1696,BZea-2023-18,18,64,H8,,18,1696,PN18_SID1696
1697,BZea-2023-18,18,65,A9,,18,1697,PN18_SID1697
1698,BZea-2023-18,18,66,B9,,18,1698,PN18_SID1698
1699,BZea-2023-18,18,67,C9,,18,1699,PN18_SID1699
1700,BZea-2023-18,18,68,D9,,18,1700,PN18_SID1700
1701,BZea-2023-18,18,69,E9,,18,1701,PN18_SID1701
1702,BZea-2023-18,18,70,F9,,18,1702,PN18_SID1702
1703,BZea-2023-18,18,71,G9,,18,1703,PN18_SID1703
1704,BZea-2023-18,18,72,H9,,18,1704,PN18_SID1704
1705,BZea-2023-18,18,73,A10,,18,1705,PN18_SID1705
1706,BZea-2023-18,18,74,B10,,18,1706,PN18_SID1706
1707,BZea-2023-18,18,75,C10,,18,1707,PN18_SID1707
1708,BZea-2023-18,18,76,D10,,18,1708,PN18_SID1708
1709,BZea-2023-18,18,77,E10,,18,1709,PN18_SID1709
1710,BZea-2023-18,18,78,F10,,18,1710,PN18_SID1710
1711,BZea-2023-18,18,79,G10,,18,1711,PN18_SID1711
1712,BZea-2023-18,18,80,H10,,18,1712,PN18_SID1712
1713,BZea-2023-18,18,81,A11,,18,1713,PN18_SID1713
1714,BZea-2023-18,18,82,B11,,18,1714,PN18_SID1714
1715,BZea-2023-18,18,83,C11,,18,1715,PN18_SID1715
1716,BZea-2023-18,18,84,D11,,18,1716,PN18_SID1716
1717,BZea-2023-18,18,85,E11,,18,1717,PN18_SID1717
1718,BZea-2023-18,18,86,F11,,18,1718,PN18_SID1718
1719,BZea-2023-18,18,87,G11,,18,1719,PN18_SID1719
1720,BZea-2023-18,18,88,H11,,18,1720,PN18_SID1720
1721,BZea-2023-18,18,89,A12,,18,1721,PN18_SID1721
1722,BZea-2023-18,18,90,B12,,18,1722,PN18_SID1722
1723,BZea-2023-18,18,91,C12,,18,1723,PN18_SID1723
1724,BZea-2023-18,18,92,D12,,18,1724,PN18_SID1724
1725,BZea-2023-18,18,93,E12,,18,1725,PN18_SID1725
1726,BZea-2023-18,18,94,F12,,18,1726,PN18_SID1726
1727,BZea-2023-18,18,95,G12,,18,1727,PN18_SID1727
1728,BZea-2023-18,18,96,H12,,18,1728,PN18_SID1728
